pedido_id,data_pedido,hora_pedido,cliente_id,cliente_nome,cliente_cpf,cliente_email,cliente_estado,produto_id,produto_nome,categoria,produto_preco_base,quantidade,valor_total_item,cupom_codigo,cupom_desconto_pct,valor_final_item,frete_valor,metodo_pagamento,status_pedido
10735,2024-08-01,04:31:23,32,"Alice Alves Ferreira",381.174.208-38,alice.alves.ferreira96@hotmail.com,PR,17,"Tablet Ultra",Acessórios,670.77,3,2012.31,VIP19,14,1730.59,60.50,Pix,Cancelado
10735,2024-08-01,04:31:23,32,"Alice Alves Ferreira",381.174.208-38,alice.alves.ferreira96@hotmail.com,PR,18,"Webcam Slim",Eletrônicos,1129.38,2,2258.76,VIP19,14,1942.53,40.00,Pix,Cancelado
10736,2024-08-23,17:19:21,23,"Samuel Oliveira Santos",677.490.019-86,samuel.oliveira.santos36@gmail.com,CE,10,"Mesa Premium",Periféricos,691.01,1,691.01,,0,691.01,43.00,Boleto,Concluido
10736,2024-08-23,17:19:21,23,"Samuel Oliveira Santos",677.490.019-86,samuel.oliveira.santos36@gmail.com,CE,28,"Monitor Slim",Acessórios,2204.26,2,4408.52,,0,4408.52,51.00,Boleto,Concluido
10737,2024-05-14,11:26:20,27,"Laura Oliveira Alves",459.066.541-41,laura.oliveira.alves6@uol.com.br,CE,10,"Mesa Premium",Periféricos,691.01,3,2073.03,,0,2073.03,61.00,Cartao Debito,Pendente
10737,2024-05-14,11:26:20,27,"Laura Oliveira Alves",459.066.541-41,laura.oliveira.alves6@uol.com.br,CE,34,"Mesa Office",Computadores,786.61,3,2359.83,,0,2359.83,50.50,Cartao Debito,Pendente
10738,2024-10-05,05:05:27,26,"Maitê Lima Santos",201.691.960-49,maitê.lima.santos60@uol.com.br,SP,16,"Microfone Pro",Computadores,2098.26,2,4196.52,,0,4196.52,56.00,Cartao Debito,Enviado
10739,2025-08-26,07:30:59,35,"Gabriel Gomes Ferreira",473.654.786-35,gabriel.gomes.ferreira68@hotmail.com,PE,10,"Mesa Premium",Periféricos,691.01,2,1382.02,VIP42,6,1299.10,52.00,Boleto,Enviado
10739,2025-08-26,07:30:59,35,"Gabriel Gomes Ferreira",473.654.786-35,gabriel.gomes.ferreira68@hotmail.com,PE,48,"Notebook Slim",Eletrônicos,374.59,3,1123.77,VIP42,6,1056.34,43.00,Boleto,Enviado
10739,2025-08-26,07:30:59,35,"Gabriel Gomes Ferreira",473.654.786-35,gabriel.gomes.ferreira68@hotmail.com,PE,10,"Mesa Premium",Periféricos,691.01,1,691.01,VIP42,6,649.55,43.00,Boleto,Enviado
10739,2025-08-26,07:30:59,35,"Gabriel Gomes Ferreira",473.654.786-35,gabriel.gomes.ferreira68@hotmail.com,PE,50,"Webcam Pro",Eletrônicos,3698.95,1,3698.95,VIP42,6,3477.01,43.50,Boleto,Enviado
10740,2024-05-18,02:56:28,15,"Helena Alves Santos",537.190.807-73,helena.alves.santos59@outlook.com,PR,16,"Microfone Pro",Computadores,2098.26,3,6294.78,OFF50,6,5917.09,59.00,Boleto,Cancelado
10741,2025-10-11,15:54:12,18,"Theo Rodrigues Gomes",713.032.862-28,theo.rodrigues.gomes11@empresa.com,DF,7,"Mouse Ultra",Móveis,2066.39,3,6199.17,,0,6199.17,67.00,Cartao Debito,Concluido
10741,2025-10-11,15:54:12,18,"Theo Rodrigues Gomes",713.032.862-28,theo.rodrigues.gomes11@empresa.com,DF,33,"Notebook Ergonômico",Eletrônicos,4424.63,3,13273.89,,0,13273.89,41.50,Cartao Debito,Concluido
10741,2025-10-11,15:54:12,18,"Theo Rodrigues Gomes",713.032.862-28,theo.rodrigues.gomes11@empresa.com,DF,36,"Mouse Office",Computadores,1184.05,2,2368.10,,0,2368.10,43.00,Cartao Debito,Concluido
10741,2025-10-11,15:54:12,18,"Theo Rodrigues Gomes",713.032.862-28,theo.rodrigues.gomes11@empresa.com,DF,54,"Microfone Pro",Computadores,2911.13,2,5822.26,,0,5822.26,40.00,Cartao Debito,Concluido
10741,2025-10-11,15:54:12,18,"Theo Rodrigues Gomes",713.032.862-28,theo.rodrigues.gomes11@empresa.com,DF,42,"Teclado Ultra",Móveis,3029.95,2,6059.90,,0,6059.90,55.00,Cartao Debito,Concluido
10742,2025-09-18,15:38:52,23,"Samuel Oliveira Santos",677.490.019-86,samuel.oliveira.santos36@gmail.com,CE,29,"Mouse Básico",Computadores,1486.20,3,4458.60,,0,4458.60,37.00,Pix,Cancelado
10743,2025-08-06,17:55:29,35,"Gabriel Gomes Ferreira",473.654.786-35,gabriel.gomes.ferreira68@hotmail.com,PE,49,"Microfone Pro",Acessórios,2185.22,2,4370.44,,0,4370.44,52.00,Pix,Enviado
10743,2025-08-06,17:55:29,35,"Gabriel Gomes Ferreira",473.654.786-35,gabriel.gomes.ferreira68@hotmail.com,PE,50,"Webcam Pro",Eletrônicos,3698.95,3,11096.85,,0,11096.85,62.50,Pix,Enviado
10743,2025-08-06,17:55:29,35,"Gabriel Gomes Ferreira",473.654.786-35,gabriel.gomes.ferreira68@hotmail.com,PE,55,"Mesa Ergonômico",Computadores,3065.33,2,6130.66,,0,6130.66,43.00,Pix,Enviado
10743,2025-08-06,17:55:29,35,"Gabriel Gomes Ferreira",473.654.786-35,gabriel.gomes.ferreira68@hotmail.com,PE,11,"Monitor 4K",Periféricos,4914.82,1,4914.82,,0,4914.82,35.50,Pix,Enviado
10743,2025-08-06,17:55:29,35,"Gabriel Gomes Ferreira",473.654.786-35,gabriel.gomes.ferreira68@hotmail.com,PE,11,"Monitor 4K",Periféricos,4914.82,2,9829.64,,0,9829.64,37.00,Pix,Enviado
10744,2024-06-18,22:38:05,15,"Helena Alves Santos",537.190.807-73,helena.alves.santos59@outlook.com,PR,9,"Notebook Smart",Acessórios,3611.57,1,3611.57,OFF50,6,3394.88,42.00,Cartao Debito,Enviado
10745,2025-12-18,21:09:02,38,"Arthur Gomes Rodrigues",970.432.051-13,arthur.gomes.rodrigues82@empresa.com,MG,21,"Microfone 4K",Eletrônicos,790.05,1,790.05,OFF25,11,703.14,30.00,Boleto,Pendente
10745,2025-12-18,21:09:02,38,"Arthur Gomes Rodrigues",970.432.051-13,arthur.gomes.rodrigues82@empresa.com,MG,19,"Notebook Office",Móveis,3975.04,3,11925.12,OFF25,11,10613.36,48.50,Boleto,Pendente
10745,2025-12-18,21:09:02,38,"Arthur Gomes Rodrigues",970.432.051-13,arthur.gomes.rodrigues82@empresa.com,MG,27,"Teclado Básico",Computadores,1070.02,3,3210.06,OFF25,11,2856.95,47.00,Boleto,Pendente
10745,2025-12-18,21:09:02,38,"Arthur Gomes Rodrigues",970.432.051-13,arthur.gomes.rodrigues82@empresa.com,MG,15,"Headset Smart",Computadores,3118.82,3,9356.46,OFF25,11,8327.25,35.00,Boleto,Pendente
10745,2025-12-18,21:09:02,38,"Arthur Gomes Rodrigues",970.432.051-13,arthur.gomes.rodrigues82@empresa.com,MG,52,"Monitor Ergonômico",Computadores,4492.37,1,4492.37,OFF25,11,3998.21,28.00,Boleto,Pendente
10746,2025-09-15,01:03:06,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,41,"Microfone Slim",Acessórios,4107.71,2,8215.42,,0,8215.42,24.00,Cartao Credito,Concluido
10746,2025-09-15,01:03:06,7,"Gabriel Alves Silva",813.421.056-21,gabriel.alves.silva58@outlook.com,RJ,33,"Notebook Ergonômico",Eletrônicos,4424.63,3,13273.89,,0,13273.89,15.50,Cartao Credito,Concluido
10747,2024-06-24,22:20:35,21,"Theo Souza Santos",692.474.614-76,theo.souza.santos18@empresa.com,CE,49,"Microfone Pro",Acessórios,2185.22,3,6555.66,,0,6555.66,61.00,Pix,Entregue
10747,2024-06-24,22:20:35,21,"Theo Souza Santos",692.474.614-76,theo.souza.santos18@empresa.com,CE,15,"Headset Smart",Computadores,3118.82,2,6237.64,,0,6237.64,40.00,Pix,Entregue
10747,2024-06-24,22:20:35,21,"Theo Souza Santos",692.474.614-76,theo.souza.santos18@empresa.com,CE,12,"Microfone Gamer",Acessórios,3366.96,3,10100.88,,0,10100.88,37.00,Pix,Entregue
10747,2024-06-24,22:20:35,21,"Theo Souza Santos",692.474.614-76,theo.souza.santos18@empresa.com,CE,38,"Monitor Ergonômico",Acessórios,4269.06,2,8538.12,,0,8538.12,44.00,Pix,Entregue
10747,2024-06-24,22:20:35,21,"Theo Souza Santos",692.474.614-76,theo.souza.santos18@empresa.com,CE,52,"Monitor Ergonômico",Computadores,4492.37,2,8984.74,,0,8984.74,38.00,Pix,Entregue
10748,2024-09-26,08:52:51,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,44,"Tablet Ultra",Eletrônicos,3543.38,3,10630.14,DESC49,23,8185.21,41.00,Cartao Debito,Entregue
10748,2024-09-26,08:52:51,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,13,"Teclado Slim",Periféricos,1650.16,1,1650.16,DESC49,23,1270.62,38.00,Cartao Debito,Entregue
10748,2024-09-26,08:52:51,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,41,"Microfone Slim",Acessórios,4107.71,2,8215.42,DESC49,23,6325.87,48.00,Cartao Debito,Entregue
10749,2025-03-26,14:45:33,38,"Arthur Gomes Rodrigues",970.432.051-13,arthur.gomes.rodrigues82@empresa.com,MG,46,"Headset Básico",Eletrônicos,973.04,1,973.04,,0,973.04,27.50,Cartao Credito,Cancelado
10749,2025-03-26,14:45:33,38,"Arthur Gomes Rodrigues",970.432.051-13,arthur.gomes.rodrigues82@empresa.com,MG,55,"Mesa Ergonômico",Computadores,3065.33,2,6130.66,,0,6130.66,35.00,Cartao Credito,Cancelado
10749,2025-03-26,14:45:33,38,"Arthur Gomes Rodrigues",970.432.051-13,arthur.gomes.rodrigues82@empresa.com,MG,32,"Mouse 4K",Computadores,3028.27,3,9084.81,,0,9084.81,35.00,Cartao Credito,Cancelado
10750,2025-03-01,14:30:56,38,"Arthur Gomes Rodrigues",970.432.051-13,arthur.gomes.rodrigues82@empresa.com,MG,35,"Webcam Slim",Computadores,622.47,1,622.47,,0,622.47,34.00,Cartao Debito,Pendente
10750,2025-03-01,14:30:56,38,"Arthur Gomes Rodrigues",970.432.051-13,arthur.gomes.rodrigues82@empresa.com,MG,13,"Teclado Slim",Periféricos,1650.16,3,4950.48,,0,4950.48,35.00,Cartao Debito,Pendente
10750,2025-03-01,14:30:56,38,"Arthur Gomes Rodrigues",970.432.051-13,arthur.gomes.rodrigues82@empresa.com,MG,16,"Microfone Pro",Computadores,2098.26,1,2098.26,,0,2098.26,34.00,Cartao Debito,Pendente
10751,2024-04-09,14:53:46,17,"Arthur Pereira Ferreira",825.995.717-69,arthur.pereira.ferreira7@hotmail.com,RJ,21,"Microfone 4K",Eletrônicos,790.05,1,790.05,,0,790.05,15.00,Cartao Credito,Concluido
10751,2024-04-09,14:53:46,17,"Arthur Pereira Ferreira",825.995.717-69,arthur.pereira.ferreira7@hotmail.com,RJ,7,"Mouse Ultra",Móveis,2066.39,3,6199.17,,0,6199.17,41.00,Cartao Credito,Concluido
10751,2024-04-09,14:53:46,17,"Arthur Pereira Ferreira",825.995.717-69,arthur.pereira.ferreira7@hotmail.com,RJ,3,"Teclado Premium",Computadores,1697.33,2,3394.66,,0,3394.66,25.00,Cartao Credito,Concluido
10751,2024-04-09,14:53:46,17,"Arthur Pereira Ferreira",825.995.717-69,arthur.pereira.ferreira7@hotmail.com,RJ,2,"Microfone Ergonômico",Móveis,1606.41,2,3212.82,,0,3212.82,13.00,Cartao Credito,Concluido
10751,2024-04-09,14:53:46,17,"Arthur Pereira Ferreira",825.995.717-69,arthur.pereira.ferreira7@hotmail.com,RJ,5,"Teclado Office",Periféricos,3760.77,2,7521.54,,0,7521.54,27.00,Cartao Credito,Concluido
10752,2024-09-21,01:31:46,23,"Samuel Oliveira Santos",677.490.019-86,samuel.oliveira.santos36@gmail.com,CE,56,"Headset Slim",Periféricos,1806.79,1,1806.79,,0,1806.79,41.00,Boleto,Pendente
10752,2024-09-21,01:31:46,23,"Samuel Oliveira Santos",677.490.019-86,samuel.oliveira.santos36@gmail.com,CE,43,"Notebook Ultra",Acessórios,4235.59,2,8471.18,,0,8471.18,37.00,Boleto,Pendente
10752,2024-09-21,01:31:46,23,"Samuel Oliveira Santos",677.490.019-86,samuel.oliveira.santos36@gmail.com,CE,47,"Mesa 4K",Móveis,2226.15,1,2226.15,,0,2226.15,42.50,Boleto,Pendente
10753,2024-11-03,21:46:51,37,"Laura Lima Lima",728.559.171-05,laura.lima.lima22@uol.com.br,PR,28,"Monitor Slim",Acessórios,2204.26,3,6612.78,VIP44,21,5224.10,60.50,Cartao Credito,Enviado
10753,2024-11-03,21:46:51,37,"Laura Lima Lima",728.559.171-05,laura.lima.lima22@uol.com.br,PR,17,"Tablet Ultra",Acessórios,670.77,1,670.77,VIP44,21,529.91,43.50,Cartao Credito,Enviado
10753,2024-11-03,21:46:51,37,"Laura Lima Lima",728.559.171-05,laura.lima.lima22@uol.com.br,PR,27,"Teclado Básico",Computadores,1070.02,2,2140.04,VIP44,21,1690.63,49.00,Cartao Credito,Enviado
10754,2024-11-05,08:44:26,13,"Helena Oliveira Ferreira",300.592.283-20,helena.oliveira.ferreira55@empresa.com,SP,36,"Mouse Office",Computadores,1184.05,3,3552.15,OFF18,12,3125.89,49.00,Pix,Enviado
10755,2025-01-17,12:09:52,18,"Theo Rodrigues Gomes",713.032.862-28,theo.rodrigues.gomes11@empresa.com,DF,29,"Mouse Básico",Computadores,1486.20,1,1486.20,,0,1486.20,38.00,Cartao Debito,Cancelado
10755,2025-01-17,12:09:52,18,"Theo Rodrigues Gomes",713.032.862-28,theo.rodrigues.gomes11@empresa.com,DF,12,"Microfone Gamer",Acessórios,3366.96,1,3366.96,,0,3366.96,38.00,Cartao Debito,Cancelado
10755,2025-01-17,12:09:52,18,"Theo Rodrigues Gomes",713.032.862-28,theo.rodrigues.gomes11@empresa.com,DF,16,"Microfone Pro",Computadores,2098.26,1,2098.26,,0,2098.26,45.00,Cartao Debito,Cancelado
10755,2025-01-17,12:09:52,18,"Theo Rodrigues Gomes",713.032.862-28,theo.rodrigues.gomes11@empresa.com,DF,16,"Microfone Pro",Computadores,2098.26,3,6294.78,,0,6294.78,61.00,Cartao Debito,Cancelado
10756,2024-10-23,08:47:46,6,"Joao Alves Oliveira",682.500.302-80,joao.alves.oliveira58@empresa.com,DF,47,"Mesa 4K",Móveis,2226.15,1,2226.15,BLACK21,9,2025.80,45.50,Pix,Cancelado
10756,2024-10-23,08:47:46,6,"Joao Alves Oliveira",682.500.302-80,joao.alves.oliveira58@empresa.com,DF,48,"Notebook Slim",Eletrônicos,374.59,2,749.18,BLACK21,9,681.75,43.00,Pix,Cancelado
10756,2024-10-23,08:47:46,6,"Joao Alves Oliveira",682.500.302-80,joao.alves.oliveira58@empresa.com,DF,20,"Monitor Pro",Acessórios,419.67,1,419.67,BLACK21,9,381.90,42.00,Pix,Cancelado
10756,2024-10-23,08:47:46,6,"Joao Alves Oliveira",682.500.302-80,joao.alves.oliveira58@empresa.com,DF,32,"Mouse 4K",Computadores,3028.27,3,9084.81,BLACK21,9,8267.18,46.00,Pix,Cancelado
10756,2024-10-23,08:47:46,6,"Joao Alves Oliveira",682.500.302-80,joao.alves.oliveira58@empresa.com,DF,54,"Microfone Pro",Computadores,2911.13,2,5822.26,BLACK21,9,5298.26,40.00,Pix,Cancelado
10757,2024-09-24,02:25:21,19,"Manuela Rodrigues Lima",770.421.070-84,manuela.rodrigues.lima89@uol.com.br,SC,57,"Headset 4K",Computadores,4310.75,2,8621.50,,0,8621.50,34.00,Cartao Debito,Enviado
10757,2024-09-24,02:25:21,19,"Manuela Rodrigues Lima",770.421.070-84,manuela.rodrigues.lima89@uol.com.br,SC,34,"Mesa Office",Computadores,786.61,1,786.61,,0,786.61,25.50,Cartao Debito,Enviado
10757,2024-09-24,02:25:21,19,"Manuela Rodrigues Lima",770.421.070-84,manuela.rodrigues.lima89@uol.com.br,SC,25,"Headset Ultra",Acessórios,3693.14,3,11079.42,,0,11079.42,32.00,Cartao Debito,Enviado
10758,2024-07-06,13:17:40,21,"Theo Souza Santos",692.474.614-76,theo.souza.santos18@empresa.com,CE,7,"Mouse Ultra",Móveis,2066.39,3,6199.17,,0,6199.17,64.00,Boleto,Cancelado
10758,2024-07-06,13:17:40,21,"Theo Souza Santos",692.474.614-76,theo.souza.santos18@empresa.com,CE,5,"Teclado Office",Periféricos,3760.77,3,11282.31,,0,11282.31,58.00,Boleto,Cancelado
10759,2024-10-05,22:06:45,36,"Maitê Oliveira Rodrigues",284.850.407-53,maitê.oliveira.rodrigues76@outlook.com,PR,44,"Tablet Ultra",Eletrônicos,3543.38,3,10630.14,,0,10630.14,41.00,Cartao Credito,Enviado
10760,2025-08-07,01:18:10,39,"Heitor Gomes Souza",609.445.802-69,heitor.gomes.souza7@outlook.com,CE,27,"Teclado Básico",Computadores,1070.02,3,3210.06,,0,3210.06,55.00,Cartao Credito,Entregue
10760,2025-08-07,01:18:10,39,"Heitor Gomes Souza",609.445.802-69,heitor.gomes.souza7@outlook.com,CE,20,"Monitor Pro",Acessórios,419.67,2,839.34,,0,839.34,44.00,Cartao Credito,Entregue
10761,2024-02-12,01:01:34,6,"Joao Alves Oliveira",682.500.302-80,joao.alves.oliveira58@empresa.com,DF,22,"Headset Pro",Eletrônicos,2548.78,2,5097.56,,0,5097.56,42.00,Cartao Credito,Pendente
10762,2024-05-27,06:49:26,39,"Heitor Gomes Souza",609.445.802-69,heitor.gomes.souza7@outlook.com,CE,12,"Microfone Gamer",Acessórios,3366.96,2,6733.92,,0,6733.92,36.00,Cartao Debito,Pendente
10762,2024-05-27,06:49:26,39,"Heitor Gomes Souza",609.445.802-69,heitor.gomes.souza7@outlook.com,CE,24,"Notebook Slim",Móveis,1214.50,2,2429.00,,0,2429.00,45.00,Cartao Debito,Pendente
10762,2024-05-27,06:49:26,39,"Heitor Gomes Souza",609.445.802-69,heitor.gomes.souza7@outlook.com,CE,2,"Microfone Ergonômico",Móveis,1606.41,2,3212.82,,0,3212.82,36.00,Cartao Debito,Pendente
10763,2025-06-09,11:30:08,36,"Maitê Oliveira Rodrigues",284.850.407-53,maitê.oliveira.rodrigues76@outlook.com,PR,40,"Microfone Slim",Móveis,1035.56,2,2071.12,BLACK22,7,1926.14,38.00,Boleto,Entregue
10763,2025-06-09,11:30:08,36,"Maitê Oliveira Rodrigues",284.850.407-53,maitê.oliveira.rodrigues76@outlook.com,PR,47,"Mesa 4K",Móveis,2226.15,2,4452.30,BLACK22,7,4140.64,52.00,Boleto,Entregue
10763,2025-06-09,11:30:08,36,"Maitê Oliveira Rodrigues",284.850.407-53,maitê.oliveira.rodrigues76@outlook.com,PR,42,"Teclado Ultra",Móveis,3029.95,3,9089.85,BLACK22,7,8453.56,62.00,Boleto,Entregue
10763,2025-06-09,11:30:08,36,"Maitê Oliveira Rodrigues",284.850.407-53,maitê.oliveira.rodrigues76@outlook.com,PR,5,"Teclado Office",Periféricos,3760.77,1,3760.77,BLACK22,7,3497.52,43.00,Boleto,Entregue
10763,2025-06-09,11:30:08,36,"Maitê Oliveira Rodrigues",284.850.407-53,maitê.oliveira.rodrigues76@outlook.com,PR,7,"Mouse Ultra",Móveis,2066.39,3,6199.17,BLACK22,7,5765.23,65.00,Boleto,Entregue
10764,2024-07-07,01:40:42,33,"Gael Lima Santos",293.632.365-76,gael.lima.santos55@outlook.com,CE,15,"Headset Smart",Computadores,3118.82,1,3118.82,DESC35,12,2744.56,37.00,Cartao Debito,Enviado
10764,2024-07-07,01:40:42,33,"Gael Lima Santos",293.632.365-76,gael.lima.santos55@outlook.com,CE,26,"Webcam Office",Acessórios,573.37,3,1720.11,DESC35,12,1513.70,58.00,Cartao Debito,Enviado
10764,2024-07-07,01:40:42,33,"Gael Lima Santos",293.632.365-76,gael.lima.santos55@outlook.com,CE,19,"Notebook Office",Móveis,3975.04,2,7950.08,DESC35,12,6996.07,49.00,Cartao Debito,Enviado
10764,2024-07-07,01:40:42,33,"Gael Lima Santos",293.632.365-76,gael.lima.santos55@outlook.com,CE,20,"Monitor Pro",Acessórios,419.67,2,839.34,DESC35,12,738.62,44.00,Cartao Debito,Enviado
10764,2024-07-07,01:40:42,33,"Gael Lima Santos",293.632.365-76,gael.lima.santos55@outlook.com,CE,42,"Teclado Ultra",Móveis,3029.95,2,6059.90,DESC35,12,5332.71,52.00,Cartao Debito,Enviado
10765,2024-10-20,18:38:41,24,"Cecília Souza Santos",511.860.295-27,cecília.souza.santos22@empresa.com,SC,18,"Webcam Slim",Eletrônicos,1129.38,1,1129.38,,0,1129.38,22.50,Cartao Credito,Pendente
10765,2024-10-20,18:38:41,24,"Cecília Souza Santos",511.860.295-27,cecília.souza.santos22@empresa.com,SC,4,"Mouse Smart",Periféricos,3158.39,2,6316.78,,0,6316.78,25.00,Cartao Credito,Pendente
10765,2024-10-20,18:38:41,24,"Cecília Souza Santos",511.860.295-27,cecília.souza.santos22@empresa.com,SC,39,"Microfone Ergonômico",Acessórios,2376.62,1,2376.62,,0,2376.62,28.00,Cartao Credito,Pendente
10765,2024-10-20,18:38:41,24,"Cecília Souza Santos",511.860.295-27,cecília.souza.santos22@empresa.com,SC,24,"Notebook Slim",Móveis,1214.50,2,2429.00,,0,2429.00,31.00,Cartao Credito,Pendente
10766,2024-03-20,10:20:08,37,"Laura Lima Lima",728.559.171-05,laura.lima.lima22@uol.com.br,PR,29,"Mouse Básico",Computadores,1486.20,3,4458.60,BLACK26,21,3522.29,38.00,Cartao Credito,Entregue
10766,2024-03-20,10:20:08,37,"Laura Lima Lima",728.559.171-05,laura.lima.lima22@uol.com.br,PR,47,"Mesa 4K",Móveis,2226.15,2,4452.30,BLACK26,21,3517.32,52.00,Cartao Credito,Entregue
10766,2024-03-20,10:20:08,37,"Laura Lima Lima",728.559.171-05,laura.lima.lima22@uol.com.br,PR,21,"Microfone 4K",Eletrônicos,790.05,1,790.05,BLACK26,21,624.14,39.00,Cartao Credito,Entregue
10766,2024-03-20,10:20:08,37,"Laura Lima Lima",728.559.171-05,laura.lima.lima22@uol.com.br,PR,53,"Teclado Smart",Periféricos,2567.11,2,5134.22,BLACK26,21,4056.03,37.00,Cartao Credito,Entregue
10767,2024-05-15,06:33:19,27,"Laura Oliveira Alves",459.066.541-41,laura.oliveira.alves6@uol.com.br,CE,2,"Microfone Ergonômico",Móveis,1606.41,1,1606.41,,0,1606.41,35.00,Cartao Credito,Entregue
10768,2025-08-12,02:53:24,27,"Laura Oliveira Alves",459.066.541-41,laura.oliveira.alves6@uol.com.br,CE,20,"Monitor Pro",Acessórios,419.67,1,419.67,,0,419.67,39.00,Boleto,Pendente
10768,2025-08-12,02:53:24,27,"Laura Oliveira Alves",459.066.541-41,laura.oliveira.alves6@uol.com.br,CE,23,"Headset Básico",Eletrônicos,2235.10,2,4470.20,,0,4470.20,36.00,Boleto,Pendente
10768,2025-08-12,02:53:24,27,"Laura Oliveira Alves",459.066.541-41,laura.oliveira.alves6@uol.com.br,CE,29,"Mouse Básico",Computadores,1486.20,2,2972.40,,0,2972.40,36.00,Boleto,Pendente
10768,2025-08-12,02:53:24,27,"Laura Oliveira Alves",459.066.541-41,laura.oliveira.alves6@uol.com.br,CE,44,"Tablet Ultra",Eletrônicos,3543.38,2,7086.76,,0,7086.76,38.00,Boleto,Pendente
10769,2024-11-28,10:41:58,11,"Maitê Gomes Souza",131.225.862-54,maitê.gomes.souza79@empresa.com,RJ,24,"Notebook Slim",Móveis,1214.50,2,2429.00,PROMO6,17,2016.07,22.00,Cartao Credito,Concluido
10770,2024-08-22,00:50:58,16,"Arthur Rodrigues Lima",097.493.351-80,arthur.rodrigues.lima72@empresa.com,RJ,4,"Mouse Smart",Periféricos,3158.39,3,9475.17,,0,9475.17,18.50,Cartao Debito,Pendente
10770,2024-08-22,00:50:58,16,"Arthur Rodrigues Lima",097.493.351-80,arthur.rodrigues.lima72@empresa.com,RJ,23,"Headset Básico",Eletrônicos,2235.10,3,6705.30,,0,6705.30,14.00,Cartao Debito,Pendente
10770,2024-08-22,00:50:58,16,"Arthur Rodrigues Lima",097.493.351-80,arthur.rodrigues.lima72@empresa.com,RJ,20,"Monitor Pro",Acessórios,419.67,2,839.34,,0,839.34,21.00,Cartao Debito,Pendente
10770,2024-08-22,00:50:58,16,"Arthur Rodrigues Lima",097.493.351-80,arthur.rodrigues.lima72@empresa.com,RJ,17,"Tablet Ultra",Acessórios,670.77,3,2012.31,,0,2012.31,36.50,Cartao Debito,Pendente
10771,2025-10-15,14:18:33,21,"Theo Souza Santos",692.474.614-76,theo.souza.santos18@empresa.com,CE,6,"Mouse Ultra",Eletrônicos,2973.30,3,8919.90,VIP42,6,8384.71,47.50,Pix,Concluido
10771,2025-10-15,14:18:33,21,"Theo Souza Santos",692.474.614-76,theo.souza.santos18@empresa.com,CE,49,"Microfone Pro",Acessórios,2185.22,2,4370.44,VIP42,6,4108.21,52.00,Pix,Concluido
10771,2025-10-15,14:18:33,21,"Theo Souza Santos",692.474.614-76,theo.souza.santos18@empresa.com,CE,37,"Webcam Pro",Acessórios,642.60,3,1927.80,VIP42,6,1812.13,59.50,Pix,Concluido
10772,2025-06-02,17:52:45,38,"Arthur Gomes Rodrigues",970.432.051-13,arthur.gomes.rodrigues82@empresa.com,MG,48,"Notebook Slim",Eletrônicos,374.59,2,749.18,,0,749.18,32.00,Cartao Credito,Cancelado
10772,2025-06-02,17:52:45,38,"Arthur Gomes Rodrigues",970.432.051-13,arthur.gomes.rodrigues82@empresa.com,MG,57,"Headset 4K",Computadores,4310.75,3,12932.25,,0,12932.25,47.00,Cartao Credito,Cancelado
10772,2025-06-02,17:52:45,38,"Arthur Gomes Rodrigues",970.432.051-13,arthur.gomes.rodrigues82@empresa.com,MG,11,"Monitor 4K",Periféricos,4914.82,2,9829.64,,0,9829.64,29.00,Cartao Credito,Cancelado
10773,2025-10-17,16:00:25,17,"Arthur Pereira Ferreira",825.995.717-69,arthur.pereira.ferreira7@hotmail.com,RJ,51,"Headset Gamer",Computadores,2733.49,2,5466.98,,0,5466.98,16.00,Cartao Debito,Concluido
10773,2025-10-17,16:00:25,17,"Arthur Pereira Ferreira",825.995.717-69,arthur.pereira.ferreira7@hotmail.com,RJ,44,"Tablet Ultra",Eletrônicos,3543.38,2,7086.76,,0,7086.76,15.00,Cartao Debito,Concluido
10774,2024-04-08,07:42:37,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,8,"Headset Slim",Periféricos,3193.60,3,9580.80,,0,9580.80,45.50,Boleto,Pendente
10774,2024-04-08,07:42:37,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,27,"Teclado Básico",Computadores,1070.02,3,3210.06,,0,3210.06,41.00,Boleto,Pendente
10775,2025-06-11,08:03:14,28,"Sophia Alves Gomes",923.738.262-17,sophia.alves.gomes50@outlook.com,CE,33,"Notebook Ergonômico",Eletrônicos,4424.63,1,4424.63,,0,4424.63,35.50,Pix,Cancelado
10775,2025-06-11,08:03:14,28,"Sophia Alves Gomes",923.738.262-17,sophia.alves.gomes50@outlook.com,CE,16,"Microfone Pro",Computadores,2098.26,3,6294.78,,0,6294.78,58.00,Pix,Cancelado
10775,2025-06-11,08:03:14,28,"Sophia Alves Gomes",923.738.262-17,sophia.alves.gomes50@outlook.com,CE,17,"Tablet Ultra",Acessórios,670.77,2,1341.54,,0,1341.54,51.00,Pix,Cancelado
